,Name,Lat,Lon,Numer_of_Guests,Price_per_night,Accommodation_Type,Star,labels,price_group,Final_Arrondissement,address
7582,Live in the heart of Paris. Marais.,48.86156,2.35201,4,215,Entire Place,4.5,2,4,4,"Atelier Brancusi, Place Georges Pompidou, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France"
7583,Charming flat on Montorgueil pedestrian street,48.865,2.347,4,209,Entire Place,4.5,2,4,2,"Le Cinquante-Huit, 58, Rue Montorgueil, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
7584,A Fancy 1-BR in Louvre,48.86052,2.34275,4,256,Entire Place,4.5,2,4,8,"144, Rue de Rivoli, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7585,Gorgeous Penthouse with Terrace near Eiffel Tower,48.85318,2.29778,4,272,Entire Place,4.5,3,4,15,"Le Petit Casino de Suffren, Avenue de Suffren, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7586,Suite Deluxe  - Tour Eiffel - 3,48.857,2.285,4,223,Entire Place,4.5,3,4,16,"7b, Rue des Eaux, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7587,Passy/Trocadero : Magnifique Appartement 4P-1BR,48.85748,2.27703,4,221,Entire Place,4.5,3,4,16,"Marché couvert de Passy, Rue Duban, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7588,A Stylish 1-BDR Apartment near the Eiffel Tower,48.848,2.299,4,218,Entire Place,4.5,3,4,15,"29, Rue Frémicourt, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7589,Beautiful 4p apartment near Eiffel Tower,48.84743,2.29967,4,256,Entire Place,4.5,3,4,15,"Chez Fung, Rue Frémicourt, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7590,"Maison de la Radio, F2 44m2 Paris 16è, Seine",48.85439,2.27594,4,260,Entire Place,4.5,3,4,16,"Pop's, Rue du Ranelagh, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7591,Suite Deluxe - Tour Eiffel - 1,48.857,2.285,4,212,Entire Place,4.5,3,4,16,"7b, Rue des Eaux, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7592,Suite Deluxe - Tour Eiffel- 5,48.857,2.285,4,212,Entire Place,4.5,3,4,16,"7b, Rue des Eaux, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7593,Eiffel Suite & Spa - Luxury appartment,48.84837,2.28632,4,212,Entire Place,4.5,3,4,15,"Lycée professionnel Beaugrenelle, Rue Ginoux, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7594,Suite Premium - Tour Eiffel - 1,48.857,2.285,4,201,Entire Place,4.5,3,4,16,"7b, Rue des Eaux, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7595,Suite Premium - Tour Eiffel - 4,48.857,2.285,4,201,Entire Place,4.5,3,4,16,"7b, Rue des Eaux, Quartier de la Muette, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7596,JUNIOR PRESTIGE- BeYou Luxury apart'hôtel,48.884,2.334,4,327,Entire Place,4.5,7,4,18,"Rue Coustou, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7597,Stylish Apartment 35m² Opera & Lafayette Paris,48.87214,2.33302,4,323,Entire Place,4.5,7,4,9,"4, Rue Meyerbeer, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
7598,? The Angelina House ? Jaccuzi ? Place Vendôme ?,48.865,2.328,4,311,Entire Place,4.5,7,4,1,"Rue de Rivoli, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France"
7599,Brilliant Apartment 45 m² Montmartre Paris,48.88236,2.32788,4,294,Entire Place,4.5,7,4,9,"77, Rue de Clichy, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
7600,? Haussman House ? Bright & Spacious ? Luxurious ?,48.88215,2.31767,4,299,Entire Place,4.5,7,4,17,"4, Passage Geffroy Didelot, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
7601,Apartment with private terrace,48.87523,2.3216,4,230,Entire Place,4.5,7,4,8,"Centre Culturel Coréen, Rue de la Pépinière, Quartier de l'Europe, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7602,Opéra - Galeries Lafayette 35: cosy apt. for 4,48.872,2.327,4,218,Entire Place,4.5,7,4,9,"29, Rue Godot de Mauroy, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
7603,Relax in an Old Art Galery,48.88558,2.32289,4,234,Entire Place,4.5,7,4,17,"25, Rue Nollet, Quartier des Batignolles, Paris 17e Arrondissement, Paris, Île-de-France, France métropolitaine, 75017, France"
7604,Luxueux appartement - 4P- Madeleine/St Honoré - 1G,48.87,2.321,4,206,Entire Place,4.5,7,4,8,"10, Rue d'Anjou, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7605,? Charmant appartement proche Opéra Garnier - 4p,48.87267,2.32914,4,211,Entire Place,4.5,7,4,9,"Auber, Rue Auber, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
7606,La Chouette - Montmartre BeYou apart'hôtel,48.884,2.334,4,207,Entire Place,4.5,7,4,18,"Rue Coustou, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7607,BE YOU LUXURY APART'HOTEL MONTMARTRE-LA GOURMANDE,48.884,2.334,4,207,Entire Place,4.5,7,4,18,"Rue Coustou, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7608,PREMIUM APART Montmartre BeYou apart'hôtel,48.884,2.334,4,204,Entire Place,4.5,7,4,18,"Rue Coustou, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7609,BE YOU LUXURY APART'HOTEL MONTMARTRE CANARD A COTE,48.884,2.334,4,205,Entire Place,4.5,7,4,18,"Rue Coustou, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7611,2 bedroom apartment - 15ème - near Eiffel Tower,48.84396,2.31127,4,1179,Entire Place,4.5,9,5,15,"Lycée général Buffon, Boulevard Pasteur, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7612,Classic Montparnasse,48.84473,2.32094,4,560,Entire Place,4.5,9,5,15,"46, Boulevard du Montparnasse, Quartier Necker, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7615,Very Parisian flat near Sacré Coeur,48.88807,2.3594,4,50,Entire Place,4.5,12,1,18,"49, Rue Marx Dormoy, Quartier de la Chapelle, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7617,Très belle appartement au pied de Montmartre,48.89705,2.34195,4,50,Entire Place,4.5,12,1,18,"77, Rue Belliard, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7618,LOVELY APARTMENT  NEAR PORT-ROYAL FOR 4 PEOPLE - PARIS 14th,48.83758,2.33872,4,450,Entire Place,4.5,15,5,14,"Faculté de médecine Paris Descartes, Rue du Faubourg Saint-Jacques, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France"
7619,Saint Germain des Près / Bonaparte 700 sqf ??????????,48.85414,2.33297,4,1800,Entire Place,4.5,15,5,6,"Louis Vuitton, Rue Saint-Benoît, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France"
7621,"St. Germain: superb 2bdrm,",48.85269,2.33234,4,410,Entire Place,4.5,15,5,6,"Paris Saint-Germain-des-Prés / Médicis, Rue du Four, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France"
7622,Modern Loft in Saint Germain,48.8523,2.32943,4,414,Entire Place,4.5,15,5,6,"Société Générale, Rue de Sèvres, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France"
7623,Outstanding Luxury Flat 4P-Boulevard Saint Germain,48.85244,2.33652,4,364,Entire Place,4.5,15,5,6,"Marché Saint-Germain, Rue Toustain, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France"
7624,"Amazing real parisian apartment, Saint-Germain",48.85468,2.32024,4,390,Entire Place,4.5,15,5,7,"Hôtel de Matignon, Rue de Varenne, Faubourg Saint-Germain, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France"
7625,Splendid 80sqm flat ideally located in the 6th,48.84664,2.32519,4,380,Entire Place,4.5,15,5,6,"Lycée polyvalent privé Saint-Nicolas, Rue de l'Abbé Grégoire, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France"
7626,"Penthouse sur les champs Elysées_x000D_
Arc de Triomphe",48.87335,2.29987,4,400,Entire Place,4.5,18,5,8,"10, Rue Lord Byron, Quartier du Faubourg-du-Roule, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7627,Superb apartment-2BR/4P- Champs Elysées,48.871,2.306,4,357,Entire Place,4.5,18,5,8,"Show Room 66, 66, Avenue des Champs-Élysées, Quartier des Champs-Élysées, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7628,Appartement Champs Elysées - Triangle d'Or - A/C,48.871,2.303,4,430,Entire Place,4.5,18,5,8,"Tara Jarmon, Promenade des Champs-Élysées, Quartier des Champs-Élysées, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7629,"Mademoiselle Paris: Tranquil, Elegant, Hip",48.86042,2.30604,4,358,Entire Place,4.5,18,5,7,"Institut National de Recherche pour l'agriculture, l'alimentation et l'environnement, Rue Malar, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France"
7630,"Stunning 2 Bed Apartment, Sleeps 4",48.84699,2.38699,4,488,Entire Place,4.5,19,5,12,"Kanji, Rue de Reuilly, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France"
7631,Appt lumineux proche Nation,48.84962,2.38661,4,45,Entire Place,4.5,19,1,11,"212, Rue du Faubourg Saint-Antoine, Quartier Sainte-Marguerite, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France"
7632,Luxurious 2bdrm/2ba  in the Marais,48.8596,2.35385,4,600,Entire Place,4.5,1,5,4,"Hippy Market, Rue du Temple, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France"
7633,A Refined 2-BDR Duplex with Services in le Marais,48.856,2.359,4,410,Entire Place,4.5,1,5,4,"22, Rue du Roi de Sicile, Quartier Saint-Gervais, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France"
7634,"COZY APARTMENT IN PARIS, NEAR REPUBLIC PLACE, FOR 4 PEOPLE.",48.864,2.359,4,375,Entire Place,4.5,1,5,4,"146, Rue du Temple, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France"
7635,Quiet/luxurious/charming 2bed/2bath flat/Marais/4,48.8637,2.35738,4,499,Entire Place,4.5,1,5,3,"Studio français d'horlogerie, Rue des Vertus, Quartier des Arts-et-Métiers, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France"
7636,Superb 1BED apartment in the heart of Paris featuring elegant interior,48.858,2.347,4,775,Entire Place,4.5,2,5,1,"Victoria - Place du Chatelet, Avenue Victoria, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France"
7637,Light by Les Halles,48.86395,2.35074,4,755,Entire Place,4.5,2,5,2,"12, Impasse des Peintres, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
7639,Chic 2Bedroom Apartment in the heart of Paris,48.86529,2.33764,4,419,Entire Place,4.5,2,5,1,"Jardin du Palais Royal, Péristyle de Valois, Quartier du Palais Royal, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France"
7640,Sweet Inn | Stylish 2BR near the Centre Pompidou,48.869,2.349,4,536,Entire Place,4.5,2,5,2,"53, Rue de Cléry, Quartier du Mail, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
7641,Trendy 120sqm 2-BDR in Louvre apt 2,48.864,2.344,4,384,Entire Place,4.5,2,5,1,"64, Rue Jean-Jacques Rousseau, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France"
7642,A Trendy 2-BDR Apartment next to the Louvre,48.864,2.344,4,384,Entire Place,4.5,2,5,1,"64, Rue Jean-Jacques Rousseau, Quartier Les Halles, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France"
7643,Central Trendy Parisian apartment (Montorgueil),48.86534,2.34882,4,380,Entire Place,4.5,2,5,2,"Skyrock, Rue Greneta, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
7644,My Maison - Sentier - Appartement 1 ch,48.86774,2.34937,4,351,Entire Place,4.5,2,5,2,"43, Rue du Caire, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France"
7645,Steps from the Eiffel Tower,48.8555,2.29297,4,799,Entire Place,4.5,3,5,15,"Pullman Paris Tour Eiffel, 18, Rue Jean Rey, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7646,A Balcony in Beaugrenelle,48.84385,2.27893,4,533,Entire Place,4.5,3,5,15,"14, Rue Léontine, Quartier de Javel, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7647,??Gorgeous flat at the foot of the Eiffel Tower??,48.85846,2.28832,4,390,Entire Place,4.5,3,5,16,"62, Avenue de New York, Quartier de Chaillot, Paris 16e Arrondissement, Paris, Île-de-France, France métropolitaine, 75016, France"
7649,Prestigious apartment close to Elysée Palace,48.87222,2.31741,4,500,Entire Place,4.5,7,5,8,"Ministère de l'Intérieur, Rue Cambacérès, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France"
7650,TOP FLOOR - AC - INSURANCE with 2 BD,48.876,2.329,4,365,Entire Place,4.5,7,5,9,"Covea, Rue Saint-Lazare, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
7654,Wonderful flat near Eiffel Tower,48.83634,2.30668,6,89,Entire Place,4.5,9,2,15,"Place d'Alleray, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7655,2 bedrooms flat for 6 guest Montparnasse,48.83459,2.31801,6,78,Entire Place,4.5,9,2,14,"Niepce Paris Hotel, Curio Collection by Hilton, 4, Rue Niepce, Quartier de Plaisance, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France"
7658,Grand cocon lumineux au coeur de Paris balcon parc,48.87,2.384,6,89,Entire Place,4.5,11,2,20,"Trilib', Rue des Couronnes, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France"
7659,"New flat Oberkampf, fully renovated",48.86562,2.37101,6,70,Entire Place,4.5,11,2,11,"VivaSon, Avenue de la République, Quartier de la Folie-Méricourt, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France"
7660,French loft - couple or rockband,48.88345,2.35972,6,100,Entire Place,4.5,11,2,10,"Faubourg 216-224, Rue du Faubourg Saint-Denis, Quartier Saint-Vincent-de-Paul, Paris 10e Arrondissement, Paris, Île-de-France, France métropolitaine, 75010, France"
7661,"Bright apartment for 6 people, Paris 9",48.88373,2.34647,6,99,Entire Place,4.5,12,2,18,"5, Rue d'Orsel, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7662,"Cosy apartment, 270 sq ft close to the Sacré-Cœur",48.89535,2.34487,6,99,Entire Place,4.5,12,2,18,"École élémentaire Championnet, Rue Championnet, Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France"
7666,Spacious & Quiet Bedroom w/ Garden,48.833,2.341,6,80,Entire Place,4.5,15,2,14,"Congregation des Eudistes. Foyer Etudiant #SaintJeanEudes, Rue Jean Dolent, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France"
7669,Bastille/Marais renovated & charm!,48.859,2.377,6,94,Entire Place,4.5,19,2,11,"Laïa, 226, Boulevard Voltaire, Quartier de la Roquette, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France"
7670,Logement entier à Paris,48.84513,2.39043,6,96,Entire Place,4.5,19,2,12,"6, Impasse Mousset, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France"
7671,Bel appartement de charme / Paris / Bercy,48.83849,2.38879,6,100,Entire Place,4.5,19,2,12,"Bac à sable, Boulevard de Bercy, Quartier de Bercy, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France"
7672,? Splendid apartment - Full center Paris - 6 p ?,48.86265,2.35908,6,92,Entire Place,4.5,1,2,3,"Globecast, Rue Pastourelle, Quartier des Archives, Paris 3e Arrondissement, Paris, Île-de-France, France métropolitaine, 75003, France"
7673,?? Superb T2 - 4 people - Full center of Paris ??,48.86398,2.35874,6,74,Entire Place,4.5,1,2,4,"149, Rue du Temple, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France"
7674,Charm in Heart of Paris Vaugirard,48.838,2.297,6,70,Entire Place,4.5,3,2,15,"Maison Saint-Charles, Rue de Vaugirard, Quartier Saint-Lambert, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France"
7675,"La tête dans la verdure, head in the green",48.84037,2.43175,6,69,Entire Place,4.5,6,2,12,"Route de l'Esplanade, Quartier de Picpus, Paris 12e Arrondissement, Paris, Île-de-France, France métropolitaine, 75012, France"
7676,Amazing apartment under the roof in Paris 8th,48.87978,2.3287,6,90,Entire Place,4.5,7,2,9,"New Hotel Opera, Rue de Liège, Quartier Saint-Georges, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France"
